Datetime,Username,Text
2023-07-08T16:01:30Z,ci sian,Bukan nya nikuba ini pembohong kok bisa perusahaan asing tertarik?
2023-07-08T16:00:33Z,dil fa,Jika Luar negri berhasil ini Nikuba akan mengalahkan batrai listrik dan sawit
2023-07-08T16:00:16Z,Azis Japan,Pemerintah mending ngurusin rumput ketimbang ngurusin apa itu nikuba😂😂😂
2023-07-08T15:59:23Z,sutan khalifah,"Awas di prank 😂😂. 200 km dengan air.. tekor aki bos..
Benar kata brin ini hanya bisa digunakan sebagai penghemat bbm.. kalau pure air dari nikuba gak mungkin dapat menempuh jarak sejauh itu kecuali airnya banyak nikubanya besar dan akinya super besar... 😂 sebenaranya model alat seperti ini sudah dibuat lebih dulu oleh *joko energy* sebelum nikuba bapak micel ini muncul.."
2023-07-08T15:56:06Z,Endry Hermawan,Maaf ya klau gw gak percaya.. NIKUBA sbtlnya udah di bikin oleh JOKO ENERGI (joko priyanto) namanya H2O.. Ujung2 jg pkai bensin.. Coba cari linknya joko energy..
2023-07-08T15:55:26Z,Aladin,"NIKUBA, DIINCAR FERRARI DITOLAK ESEMKA"
2023-07-08T15:53:59Z,EVVORA MEDIA,"Nanti KLO ferari pake teknologi nikuba, negeri wakanda terutama pemerintahnya baru cengangas cengenges kek orang-orang dungu."
2023-07-08T16:00:33Z,dil fa,Jika Luar negri berhasil ini Nikuba akan mengalahkan batrai listrik dan sawit
2023-07-08T15:53:08Z,Ramez021,"Knapa TV  mtro tidak membela nikuba dari dulu, sekarang baru diangkat tahun politik, ini tidak  obyektif, tv metro terkesan tv politik"
2023-07-08T15:51:59Z,EVVORA MEDIA,"KLO nikuba di pake di Indonesia, ntar mobil Esemka ga jadi produksi donks?"
2023-07-08T15:50:35Z,cris duijo,"Oke..Nikuba ini sangat potensial di eropa kenapa? 
Karena untuk bikin nikuba butuh energi listrik yang juga besar. 
Lha kan Eropa pakai nuklir bang... 
Jelas menang, nah kalo RI mau pakai Nikuba kantong 
compang camping tembus dengkul bang."
2023-07-08T15:50:28Z,Orange Cooking,Sepertinya akan ada banyak pebisnis minyak dari fosil bakal kelabakan dan takut kebangkrutan jika teknologi ini sampai disebar luaskan dan di produksi massal jangan sampai si bapak bernasib sama seperti penemu awalnya. Orang orang seperti bapak ini harus di lindungi. Semoga penemuan bapak juga tidak disabotase seperti penemu aslinya di Amerika. apa gak terlalu murah pak hanya 15 M ? Seharusnya bisa lebih pak kalau jadi di beli negara lain mengingat uangnya untuk sumber dana penelitian lagi.. saya dukung teknologi bapak sepenuhnya karena kami cuma rakyat kecil yang taunya segala sesuatu bisa di kasih murah bahkan gratis kalau bisa.
2023-07-08T15:43:08Z,TipsXu,"Klaim HHO Sebagai pengganti Bensin adalah salah.
Klaim Nikuba di buat Aryanto Salah.
Desain HHO Generator model begitu pertama dibuat oleh Joko Energy.
Dan Aryanto Menjiplak nya. Silakan cek saja paten nya."
2023-07-08T15:40:29Z,paul Gibson,Mungkin ada yg Takut klo nikuba jadi besar dan sukses. You know lahhh birokrasi
2023-07-08T15:31:45Z,POLITIK JALANAN,"Pulang dari Italy tapi cuman dapet uang 1000 euro
Diminta buku formula nikuba jangan mau pak
Yakali enak banget orang italy mau ambil formula nikuba tanpa ada kompensasi yang sesuai.. 😢"
2023-07-08T15:30:51Z,Fatimah Arsyla,"dulu mobil listrik ga di hargai dan tidak di kembangkan eh sekarang malah rame mobil listrik..sekarang penemu nikuba ga di lirik ga di kembangin juga,,hadeuh2 jngn smpai menyesal di kemudian hari lagi.."
2023-07-08T15:30:28Z,Unlimited_art87,"Iri nanti gak bisa kaya, karena rakyat lebih memilih nikuba,bbm nya ga berguna lagi nanti karena kan bbm nya sudah berada di pangkuanya, hal"" begini yg membuat konoha banyk terroris dari segi ekonomi"
2023-07-08T15:29:00Z,B' G' L,"RI tidak butuh R&D engineering kebanyakan wakanda Nina bobokan saja atau persentase dalam bisnis 😅😅😅 semoga ke depan disi oleh pemimpin yang mempunyai kesadaran atas potensi rakyatnya dan DPR RI berfungsi membuat aturan hukum buat rakyat namun kebal bagi mereka, apalagi brin ga punya riset apapun dengan nikuba malah hadir ga malu itu orang sepertinya ada udah di balik bakwan😅😅"
2023-07-08T15:25:25Z,agus suseno,"kalau gk salah misel udah menerangkan kelebihan dan kekurangan nikuba dan dia berpesan silahkan sempurnakan jangan mencaci maki temuannya,tp kan mana dari BRIN kata dia tidak bisa pengganti bahan bakar kalau sy setuju pak misel jual aj temuanya karena bangsa sendiri tidak mau berpikir hanya tau matang saja.menurut saya sekolah tinggi gk berguna jika tidak menghargai karya orang lain akan menjadi sombong dan angkuh!"
2023-07-08T15:24:53Z,gopur Alex,Kalah sama mafia migas kali y??? Klo nikuba sukses yg sengsara para mafia. Jd mafia pensiun
2023-07-08T15:24:43Z,David Apriyosa,Yg dulu ngetawain remehen dan bikin konten bikin nikuba LIAT TUH HASIL YA
2023-07-08T15:24:34Z,David Apriyosa,Yg dulu ngetawain remehen dan bikin konten bikin nikuba LIAT TUH HASIL YA
2023-07-08T15:24:04Z,CHANEL PENCINTA AL QUR'AN,"Nikuba ini sebenarnya cuma nyontek dari artikel2 di internet, sudah lama ada artikel2 memecah hydrogen dan oksigen, tetapi tidak efisien karena untuk memecah hydrogen dan oksigen perlu energi yg besar. Jadi klo air jadi bbm itu gak mungkin dan konyol. Yg jelas org yg menggoreng berita ini pasti punya motif  tertentu."
2023-07-08T15:19:18Z,ِ,Saya lebih percaya pernyataan dr BRIN dari pada orang yg ngaku penemu nikuba pak misel
2023-07-08T15:06:18Z,ferdysela,Bukan nya di tolak kemungkinan karna negara kita tidak bisa menyempurnakan nikuba itu😂😂
2023-07-08T14:59:53Z,Nimal Iranum,"Kasihan Pak Ariyanto mau dikerjain kayaknya, bisa aja mau dicuri teknologi nya, jangan sampai diberikan cuma cuma bapak, setiap produk otomotif yang menggunakan NIKUBA bapak harus mendapatkan royalti, segera patenkan Bapak, Bill Gates kaya bukan karena ahli Sains, tapi ahli mematenkan produk orang lain yang di beli nya, akhirnya kebuka informasi bahwa BRIN lembaga yang tidak berguna hanya menghabiskan anggaran saja, segera bubarin BRIN"
2023-07-08T14:54:44Z,siswanto nisa,"Itulah negeri kita tercinta lembaga2 negara yang harusnya mengangkat penemu/kreatifitas anak bangsa justru sebaiknya, memprehatinkan , nikuba ini hanya salah satu dari berbagai kreatifitas orang indonesia."
2023-07-08T14:45:06Z,ruslan bip,Ngga ada yg baru dengan inovasi nikuba ini. Ini cuma test kebodohan. Jangan mau ya dikerjain berkali2
2023-07-08T14:42:46Z,OTO not DRIVER,Baru tau bahwa NIKUBA adalah NIKU BANYU (bhs indo: itu air).
2023-07-08T14:28:32Z,Mmn Bunyamin,waduhh... ini rupanya pemerintah  malah jadi khawatir...sementara sekarang indonesia sedang giat giatnya hilirisasi tembaga nikel dll... untuk kebutuhan batrai mbl listrik kalau NIKUBA dikembangkan dan berhasil.....keuntungan yg udh didepan mata   dikhawatirkan sirna
2023-07-08T14:26:49Z,Agus Sudrajat,"Semoga pak misel semakin sukses jaya makmur sentosa menciptakan teknologi nikuba untuk bahan bakan kapal udara, kapal selam, kapal antariksa, dan Teknologi nya terjual 15 milyar dollar USA"
2023-07-08T14:25:41Z,UANG KUNO NUSANTARA,Nikuba ndubus..
2023-07-08T14:23:37Z,Dinik Aminarti,sebutkan saja siapa orang orang brin yg membantai teknologi nikuba ? kita juga mau belajar lihat oraang orang bodoh berkedok teknokrat
2023-07-08T14:21:49Z,Alfian Rayz25,"Memang bgitu, sudah dari Zaman Majapahit prestasi anak bangsa selalu diremehkan dan tidak dipakai di Indonesia seperti halnya penemuan Mr. Crack.
Fix Bubarin aja BRIN yg isinya orang Tua Gk Berfaedah enggak ada orang yg mengembangkan ide dalam situ selain cma nyari duit isi perutnya.

Lekas bkin lisensi aja Nikuba nya biar punya hak paten."
2023-07-08T14:16:38Z,Ian Supriyanto Ian,"BRIN bukanya banyak korup??,. Penemu Nikuba putra bangsa,tidak di dukung,."
2023-07-08T14:09:33Z,Dewa Putra,"saya termasuk yang sangat yakin sumber energi utamanya bukan air, sy lebih percaya hukum kekalan energi."
2023-07-08T14:08:11Z,Tej _bhay,"BRIN lebih suka ESEMKA drpda NIKUBA....

ESEMKA✅
NIKUBA🚫"
2023-07-08T14:01:40Z,Hanya Prajurit,Tuh Kan... Isinya orang2 sok Pinter semua.... Yang ketakutan kedepak... Wkwkwkwk
2023-07-08T13:55:06Z,Andri Sukmana,Ketimbang buat pabrik batere utk mobil listrik mending nikuba ini dikembangkan
2023-07-08T13:53:02Z,Ahmad Gebleh,Nikuba sbnarnya bukan hal baru hanya inovasi dari yull brown penemu generator HHO
2023-07-08T13:52:10Z,Otto von bismarck,"nikuba itu teknologi lama, dijepang sudah dicoba cuma gak sebanding listrik yg dikeluarkan dan tenaga yang dihasilkan"
2023-07-08T13:51:50Z,Luluk Elzara,Kalau nikuba di pake di indonesia...orng atasan pada miskin gak ada yg mau di korup...
2023-07-08T13:50:47Z,Denkiki,Mana produk nikuba kalo betul2 ada saya mau beli berapapun harganya. Jangan bohongi orang se-Indonesia. Kemarin dibilang alat sekarang bilangnya formula.
2023-07-08T13:28:43Z,Retna YuliKumarawati,"Kulo nyengkuyung menawi Pak Arianto mentranfer Nikuba dhateng Ferari, supados saking Ferrari meniko, saget ndamel bumi sehat, bebas saking polusi. Saking Ferarri, ilmu tekhnologi Nikuba saget nyebar sedoyo arah bumi."
2023-07-08T13:28:27Z,I Herman,"Nikuba, mengekstrak hidrohen h2o dalam unsur air (h20). Dan hidrogen tersebut yang digunakan untuk menggerakkan mesin. 

Terus berapa energi yang digunakan untuk mengekstrak h2o tersebut?

200km liter itu lumayan jauh hanya dengan 1 liter air. Kalau pakai mesin scoopy skitar 4 smpai 5 liter bensin pertalite untuk 200km.

Jadi kalau energi pengekstrak hidrogennya bisa lebih murah dari 5 liter pertalite. Itu baru mantap"
2023-07-08T13:13:33Z,"Asna Apriani Kurnia Santoso, SP","sebelum aryanto bikin nikuba,  alat sejenis sudah dijual dimana2,  itu untuk praktikum,   jadi bukan temuan hebat."
2023-07-08T13:11:01Z,Lia Khoirotul amelia,"Kesimpulan saya bang,,,, p, anis baswedan jawabannya, karna kalau p, anis presiden nikuba pasti diakui oleh negara❤❤❤"
2023-07-08T12:59:00Z,Imanuel Vito Huwae,"jadi gini, ada 4 poin yang jadi persoalannya.

1. prinsip kerjanya sama dan nikuba ini ga beda jauh sama teknologi dengan menggunakan metode elektrolisis yang sudah ada sebelumnya.

2. ga ada pengujian secara ilmiah, padahal kalau pa misel mau uji alatnya secara ilmiah dan terbukti berhasil malahan lebih didukung oleh BRIN, pernyataan itu juga udah disampaikan sama pihak BRIN waktu wawancara dengan aiman. hasil pengujian itu juga bisa membuat perusahaan atau pihak lain lebih percaya dan tertarik. 

3. klaimnya ga masuk akal dan terlalu berlebihan. contohnya bisa jalan sampai 200 km, padahal kalau secara hitung-hitungan fisikanya itu ga mungkin alias mustahil.

4. alatnya mau dijual 15 miliar tanpa ada pengujian secara ilmiah, lah gimana orang mau percaya dan beli dengan harga 15 miliar kalau bukti ilmiahnya aja ga ada. 

itu yang saya tangkap dari berita ini viral tahun lalu sampai sekarang.

dan kalau ada yang kurang setuju sama pendapat saya, boleh dikomen balik biar kita diskusi.👌"
2023-07-08T12:43:25Z,andi lecex,klu di pake di sini nanti BBM ngak ada alasan buat naik lagi. mungkin kali ya. mending jangan deh cukup aku aja yg pake nikuba. klu memang benar bahan bakar nya pake air he.he.he.
2023-07-08T12:23:06Z,Ngarayana,"Sependek pengetahuan saya sebagai seorang akademisi, teknik elektrolisis yang digunakan oleh Nikuba tidak efektif untuk menghasilkan hidrogen sebagai ""energy carrier"". Dengan kata lain Nikuba tidak akan dapat mengoperasikan motor hanya dengan air tanpa adanya bensin. Jikalau pun air dianggap sebagai HHO digunakan untuk meningkatkan efisiensi pembakaran dalam mesin, maka ada konsekuensi mesin akan cepat terkorosi.

Semoga kasus Joko, sang Blue Energy di jaman presiden SBY tidak terulang lagi... 😅"
2023-07-08T12:16:15Z,Pengetahuan Umum,"wkwkwk.. Peneliti BRIN kan yg kemarin ribut dengan MUHAMMADIYAH, sekarang dgn peneliti NIKUBA..jd taulah kelas BRIN..."
2023-07-08T12:09:22Z,Dek Arya,Ya gimana ya ?😅 Kalau nikuba di akui RI nanti PERTAMINA gak ada yang kerja to pada kena PHK semua 😂😂
2023-07-08T12:09:07Z,Nur Salim,bila Anis kelak jadi presiden kemungkinan besar bpk penemu teknologi nikuba ini akan sangat dihargai....
2023-07-08T11:58:31Z,riyan st,"Penemu bahan bakar dari air sudah ada sejak dulu  akan tetapi belum disempurnakan karena beberapa faktor salah satunya membutuhkan energi cukup banyak sebagai pemisah antara air dan hidrogen. Oleh karena, tidak efektif jadi bahan bakar fosil jadi solusiny. Saat ini, suhu bumi memanas perlu solusi yg tepat. Nah nikuba jadi salah satu solusiny, semangat para inovasi...tidak ad yg mustahil untuk kemajuan ilmu pengetahuan di masa depan."
2023-07-08T11:57:36Z,Piano Amatir,Yang jadi pertanyaan. Apa iya sekelas ferari tidak tahu teknologi bahan bakar hidrogen.
2023-07-08T11:55:35Z,Alpi Ansyah,Nunggu produksi motor nikuba😂😂
2023-07-08T11:51:13Z,Agy,"Memangnya tehnologinya tidak bisa di patenkannya ya pak?  Sebelum pihak lain mematenkannya.......hati2 pak , orang barat pinter2 walau formula yg di bocorkan bisa di kembangkan......"
2023-07-08T11:47:38Z,mas boy,Yang penting presidenya kader pdip dan ketumnya bu mega anak cucu karno..penemu2 nikuba apaan ga berguna ga bagi pdip ga berguna yanh berguna itu ganjar dan eko kuntadi kl kayak ini mah ga berguna gada manfaatnya
2023-07-08T11:44:38Z,Tri tunggal,"Karya anak bangsa yg luar biasa. Bila di negara sendiri tidak dihargai lebih baik dijual di luar negeri saja.lebih baik di pantenkan.
Jangan kaget kalo bangsa ini lebih senang beli produk dari luar negeri dari pada produk anak negeri sendiri. Padahal ujungnya produk dari anak negeri sendiri. Bravo bapak Michelle penemu nikuba"
2023-07-08T11:43:18Z,palamea,"Saya buka buka situs soal air bisa diproses jd bhn bakar di situs luar negri udah banyak.bahkan lebih canggih.
Dan situs itu sadah lama ada.
Sdh dipasang pd truk.bus.mobil.motor.
Ada satu rumus hukum energi.
Bhw energi yg dihasilkan akan berbanding lurus dgn yg diserap/ dibutuhkan."
2023-07-08T11:39:40Z,Ahmad Syahrudi,"Keliatan beliau ad sakit hati sama pemerintah terkait😢, maunya pemerintah harusnya org dalam yg nemu nikuba bisa berkelanjutan ke anak cucu bikin pabrik bikin merck bukan org luar pemerintah"
2023-07-08T11:33:45Z,Muh Aldy,"ITU SUDAH JELEKNYA ORANG BRIN, KARYA² ANAK BANGSA DI INDONESIA TDK PERNAH DI HARGAI..?  BAHKAN DI CEMOOH SEOLAH OLAH INI TEMUAN LAMA DAN TDK  BISA MENGGANTIKAN BBM? TETAPI UJUNG² SI PARA PENJAHAT BRIN INI MAU SEMBUNYI² JADI MAKELAR NIKUBA KE ITALIA? NANTI ORG² BRIN ITU YG DAPAT KEUNTUNGAN BANYAK KALO MISALKAN DRI PEMILIK DU PATOK HARGA 15 M, PALING PIHAK BRIN NANTI ADA KESEPAKATAN YG TERSELUBUNG TERNYATA OLEH ORG BRIN DI JUAL DGN HARGA 100M. KARYA SPERTI INI KAN PASTI MAHAL BGT, JANGANKAN 15M, 100M SAJA PASTI DI BAYAR OLEH PENGEMBANG KENDARAAN MEREK TERKENAL DI ITALI? 

TAHUN KEMARIN SY MASIH INGAT, ORG BRIN MENOLAK MENTAH MENTAH TEMUAI BAPAK INI..MEREKA MENURUT SY ORG BEJAT SEMUA ITU ORG² BRIN ATAU APAKAH NAMANYA ITU...? 

SUNGGUH MIRIS NEGARA NKRI YG KITA CINTAI INI, CIPTAAN AMAK BANGSA SENDIRI MALAH DE CEMOH HABIS²AN..? 

MOHON BAPAK PRESIDEN ATAUPUN PAK MENHAN PRABOWO, PENEMU KAYAK BAPAK INI TOLONG DI PERHATIKAN DAN DI BANTU UNTUK DI KEMBANGKAN? BERILAH KONPENSASI BAGI ORG² PENCIPTANYA.. JGN BIARKAN PENENUAN² HEBAT ITU JUSTRU MALAH LARI KELUAR NEGRI, YG UJUNG² NYA KITA SENDIRI YG JUTRU MENJADI KONSUMEN PENEMUAN DARI ANAK BANGSA YG SDH DI JUAL KE NEGARA ASING..🤦🏽🤦🏽🤦🏽🤦🏽😭😭😭🤕🤕🤕🤕🤕🤕🤕"
2023-07-08T11:33:11Z,Febbi Iandana,"tetap hati2 ya pak misel, sy jg curiga dr pihak BRIN mau ambil keuntungan dr penemuan bapak, tetap semangat saja pak untuk inovasi lainnya"
2023-07-08T11:29:13Z,dodol dodol,"Brin: hmmm enak aja loe terkenal, harusnya gue lah yg terkenal dari nikuba"
2023-07-08T11:28:01Z,Gigih Indarto,"Nikuba tidak dilirik. Karena kurang cuan, berbeda jika menjual mobil listrik. Cuannya    sangat gurih dan juga manis."
2023-07-08T11:26:01Z,Projec Indonesia,"Gimana nih kabarnya yang dulu menghujat penemuan nikuba, semoga gak kena mental,"
2023-07-08T11:20:11Z,eddy hariyanto,masih INGAT dengan inetrnet 5G....??? sekarang NIKUBA....apakah nasibnya akan sama? ORANG yg PINTAR NGOMONG dipake sedangkan yg PINTAR berKARYA dan ada bukti malah dicuekin !!!
2023-07-08T12:59:00Z,Imanuel Vito Huwae,"jadi gini, ada 4 poin yang jadi persoalannya.

1. prinsip kerjanya sama dan nikuba ini ga beda jauh sama teknologi dengan menggunakan metode elektrolisis yang sudah ada sebelumnya.

2. ga ada pengujian secara ilmiah, padahal kalau pa misel mau uji alatnya secara ilmiah dan terbukti berhasil malahan lebih didukung oleh BRIN, pernyataan itu juga udah disampaikan sama pihak BRIN waktu wawancara dengan aiman. hasil pengujian itu juga bisa membuat perusahaan atau pihak lain lebih percaya dan tertarik. 

3. klaimnya ga masuk akal dan terlalu berlebihan. contohnya bisa jalan sampai 200 km, padahal kalau secara hitung-hitungan fisikanya itu ga mungkin alias mustahil.

4. alatnya mau dijual 15 miliar tanpa ada pengujian secara ilmiah, lah gimana orang mau percaya dan beli dengan harga 15 miliar kalau bukti ilmiahnya aja ga ada. 

itu yang saya tangkap dari berita ini viral tahun lalu sampai sekarang.

dan kalau ada yang kurang setuju sama pendapat saya, boleh dikomen balik biar kita diskusi.👌"
2023-07-08T11:16:31Z,serba serbi,"salut atas pengembangan teknologi hho /nikuba ,meskipun begitu penemuan apapun sulit untuk di kembangkan  ataupun di produksi masal tanpa pembiayaan perbankan maupun institusi , apa lagi produk tersebut  akan merugikan bisnis  ataupun badan usaha negara, meskipun dapet pembiayaan akan terbentur perijinan ijin usaha, kecuali di pakai sendiri,inilah realitanya , bukan cuman di negri ini terjadi, ingat NIKOLA TESLA dan penemu awal teknologi  hho , dan lain lain  ,  banyak penemuan menakjubkan yang tak terpublikasi"
2023-07-08T11:16:14Z,ananto kusumo,"tidak efektif tu karena teknologinya saat itu belum baik.... maka ga bisa lanjut 
kalau sudah mampu pasti bisa .... .
di Brin itu ada bu eniya .. dia yng faham soal hhydrogen bukan bosnya ... suruh dia yng neliti tu Nikuba"
2023-07-08T11:14:39Z,Bimul Proplayer,"😅😁🤣 yakin pak itu bisa 100% air bisa menggantikan BBM? Coba kalau bener, bapak jual bebas alat itu biar ilmuwan yang menguji. Bapnyak lho ilmuwan yg menantang bapak dan ingin membelinya, tapi kenyataannya bapak berkelit kalau orang mau beli."
2023-07-08T11:12:44Z,Dadang Lukisnyo,Nikuba itu sudah jelas hoax. Apanya yang mau dimaksimalkan?
2023-07-08T11:09:38Z,Duli Duli,Akan terjadi persaingan ketat antara BBM dengan baterai listrik dan Nikuba seru dong rakyat bawah akan pilih nikuba murah jarak tempuh lebih jauh di banding BBM dan baterai listrik yg mahal 😅😅😅😅😅😅😅😅
2023-07-08T11:05:26Z,Jack One,"kalau memang benar nikuba itu efisien sebagai penghemat bbm atau bahkan bisa jadi sebagai hydrogen murah, saya yakin para mafia minyak apalagi akan menghalangi penemuan ini......."
2023-07-08T11:00:42Z,AMAN PAKPAHAN,"Lah selevel metro msh percaya dengan nikuba ? Dulu jg mlh pernah  diundang keistana oleh SBY .
Hasilnya nol."
2023-07-08T10:56:36Z,Duli Duli,Kalau pemerintah RI gunakan nikuba maka pemerintah membunuh Pertamina bangkrut 😅😅😅😅😅😅😅😅😅
2023-07-08T10:53:12Z,Grandong,Jangan lupa klaim Sbg Profesor. N mendaftarkan nikuba sbg hak paten. Biar ada izin saat ada perusahaan yg ingin menggunakannya
2023-07-08T10:48:17Z,Project Alimasi,Itu masih tetangga ku penemu nikuba ini di Cirebon lemah Abang
2023-07-08T10:43:53Z,Kecap Man,"Klo hnya HHO generator sprti Nikuba, sy juga bisa buat sendiri. Alat sprti itu bnyak djual di toko Online."
2023-07-08T10:37:14Z,Fadjarpoetra Tjakranegara,"Semoga pemerintah zimbabwe bisa menghargai kretifitas dan kecerdasan putra/putri negerinya dan bisa mengharumkan nama negaranya dengan penemuan2 jenius yang berguna bagi dunia... bravo zimbabwe... 
Terimakasih..."
2023-07-08T10:35:56Z,yn haziq repair,Pada dasarnya para ilmuwan terdahulupun sejarah penemuanya selalu di anggap gila oleh orang-orang sekelilingnya karena mereka membuat sesuat yg mustahil menjadi mungkin di masa itu. tetapi setelah mereka tiada disamping ada orang-orang yg menyempurnakan penemuannya barulah nama mereka harum di mata dunia. Saya pernah denger waktu sekolah dulu 😅
2023-07-08T10:35:51Z,er dua,NIKUBA kalah pamornya dengan NARKOBA😂😂😂mungkin itu kendalanya
2023-07-08T10:32:47Z,Puji Ono,"Saya dukung pak...diluar negeri lebih diakui dan diapresiasi,kayanya yg tau2 dateng kesana mau curi2 resep nikuba nya pak,tapi gengsi mau terang2an dan kepengin resep gratisan...dipatenkan saja pak...."
2023-07-08T10:24:12Z,ASESSA Studio$,Sy setuju bngt sm bapaknya. setiap penemuan ank bangsa tidak pernh di hargai. Y mending di jual aj keluarnegri. Toh nnti kalau itu benr sampai di produksi masal untuk kendaraan masa depan. Nm bapak tetep mendunia sebagi si penemu..sukses terus bapak. 🙏👍👍
2023-07-08T10:20:38Z,Erasat Anymous,seharusnya teknologi seperti itu dipertahankan oleh indonesia.... hayoo galang dana buat pak misel untuk teknologi nikuba apalagi cuman segitu saya rasa netizen +62 masih mampu menggalang dana buat pak misel.....
2023-07-08T10:18:21Z,Mr. Pizza,"PAK JOKOWI HARUS GERCEP, KALO ENGGA EROPA UDA ENGGA BUTUH NIKEL LAGI DARI INDONESIA. JANGAN NANTI ILMU NIKUBA DIJUAL KEMBALI KE INDONESIA LEBIH MAHAL !!!"
2023-07-08T10:18:14Z,SH_Qu,"Bener kata rg, perlakuan thdp nikuba ini bukti kedunguan rezim ini."
2023-07-08T10:16:15Z,Nick 456,Teknologi Nikuba Nilainya 1Trilyun Pak!👍🏻
2023-07-08T10:15:02Z,Tony Wijaya,"Kalau pakai air, bbm tidak laku. Coba kalau Indonesia suport khusus untuk mobil kelas dunia dengan bahan bakar nikuba dan export ke seluruh dunia. Ini baru benar"
2023-07-08T10:14:47Z,Black Roses,BRIN ....... unfaedah ... tidak menghargai karya anak bangsa .... gaji orang-orang BRIN jadi beban APBN saja ..........saya dukung NIKUBA biar di kembangkan di Italia / Ferari
2023-07-08T10:06:38Z,Onur,"Faktanya nikuba sudah diuji/dipakai sebagai kendaraan dinas  kodam diponegoro.  Dan sudah terbukti ... efektif. Aneh BRIN, , inilah negeri wakanda 😅😅😅"
2023-07-08T10:05:36Z,Syahbana Syahbana,"Karena negara kita terbatas sumber daya kalau pun untuk melanjutkan proyek itu, beda dengan luar negeri mereka sudah punya pabrik sendiri, sehingga menyesuaikan aja, minyak atau bahan lain mereka dapat mereka jadikan sumber energi untuk mobil mereka, beda kita tidak ada pabrik mobil asli produk Indonesia atau sebangsanya."
2023-07-08T10:05:30Z,Dwi Budi,NIKUBA mantul GO UE !!
2023-07-08T10:03:20Z,Duel Links Skuy,"BRIN itu aneh ngomong meragukan nikuba tapi ga pernah dateng ngetest Nikubanya tsb 
normalnya manusia klo  meragukan sesuatu pasti akan datang untuk membuktikan apakah itu benar atau tidak tapi BRIN nggak ngomong doang dari jauh dateng enggak kocak."
2023-07-08T09:57:48Z,ANIES KEREN,Karna karia anak bangsa gak pernah di hargai di negeri sendir sehat salalu pak nikuba
2023-07-08T09:55:39Z,Wiyanto Wiyanto,Kalau pakai air.bahan bakar para bejabat akan bangkrut miskin maka nikuba di bekukan.dimatikan
2023-07-08T09:54:16Z,subechan n,"Bravo... Karya anak bangsa yg luar biasa tp tidak diakui bangsanya sendiri, tetap semangat pak Nikuba...penemuan hebat tetaplah berharga... Suatu ketika tetap akan diakui meski bukan oleh pemimoun negeri ini"
2023-07-08T09:52:30Z,Qiqi Rizky official,"Kalau saya yg punya pertamina maka saya akan kasih uang banyak ke brin, yg penting nikuba di musnahkan"
2023-07-08T09:51:06Z,Bintang Bara,Ini orang aslinya gak jelas
2023-07-08T09:48:32Z,Supri Yadi,"Brin ini tak berguna , coba di bantu nikuba ini agar dapat di sempurnakan , negeri ini tidak ramah pada ilmuan ,cuma  ramah pada para buzzer selalu menjelekkan anak bangsa"
2023-07-08T09:46:06Z,saputra ali,Woy banggakan sma ngapain nikuba nikuba wkwkwk
2023-07-08T09:40:39Z,PETRUS UTOMO,Banyak orang licik di Indonesia. Bukannya berperang melawan bangsa asing .. malah beperang dengan bangsa sendiri. Brinnn bagus tapi sayang banyak oknum di NKRI ini yg tipu-tipu. Hargai dong bangsamu sendiri.
2023-07-08T09:38:15Z,satiro baqgus,NIKUBA GA DILIRIK OLH PENGUSAHA RI TAKUT DAGANGAN PENGUSAHA PRO ASENG GA LAKU
2023-07-08T09:34:55Z,VENLUCI,"BRIN GAK TAU MALU TAEK. APRESIASI KAGAK, NIKUBA YG KHUSUS DIUNDANG KOK. TERNYATA BRIN MERAGUKAN NIKUBA TP GAK PERNAH NELITI DAN KROSCEK CUMA NYINYIR DAN BACOT GOBLOK. TIBA2 IKUT2AN MUNCUL DI ITALIA. CAPER?? MAU NGKLAIM? NUMPANG TENAR? TAEKKKKKK BRIN GOBLOK TOLOL"
2023-07-08T09:24:11Z,master keylv,mafia bbm kejang kejang ada nikuba
2023-07-08T09:20:53Z,Ria Murtiyana,"Ini bisa jadi masalah pasar, pengusaha dan kompetitor si nikuba.

Kaya ada orang tukang gorengan udah lama, 10 thn misalnya lalu ada tukang gorengan baru dgn inovasi dan kreativitas ya yang lama ga mau kalah saing lah.."
2023-07-08T09:17:16Z,Abu Manha,Satu unit mesin nikuba berapa emang harganya ya
2023-07-08T10:37:14Z,Fadjarpoetra Tjakranegara,"Semoga pemerintah zimbabwe bisa menghargai kretifitas dan kecerdasan putra/putri negerinya dan bisa mengharumkan nama negaranya dengan penemuan2 jenius yang berguna bagi dunia... bravo zimbabwe... 
Terimakasih..."
2023-07-08T10:24:12Z,ASESSA Studio$,Sy setuju bngt sm bapaknya. setiap penemuan ank bangsa tidak pernh di hargai. Y mending di jual aj keluarnegri. Toh nnti kalau itu benr sampai di produksi masal untuk kendaraan masa depan. Nm bapak tetep mendunia sebagi si penemu..sukses terus bapak. 🙏👍👍
2023-07-08T09:54:16Z,subechan n,"Bravo... Karya anak bangsa yg luar biasa tp tidak diakui bangsanya sendiri, tetap semangat pak Nikuba...penemuan hebat tetaplah berharga... Suatu ketika tetap akan diakui meski bukan oleh pemimoun negeri ini"
